uid,c1,c2,c3,c4,c5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u453.jhtm,2.0,1.0,1.0,2.0,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u454.jhtm,2.0,0.5,0.5,0.5,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u457.jhtm,1.0,1.0,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u464.jhtm,1.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u425.jhtm,1.0,0.5,0.5,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u426.jhtm,1.5,2.0,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u427.jhtm,1.5,1.5,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u428.jhtm,1.0,1.0,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u429.jhtm,1.5,1.5,1.0,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u430.jhtm,1.5,1.0,1.0,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u431.jhtm,1.5,1.5,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u432.jhtm,1.5,2.0,1.5,2.0,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u433.jhtm,1.5,2.0,2.0,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u434.jhtm,1.5,1.5,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u435.jhtm,1.5,1.5,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u437.jhtm,1.0,2.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u438.jhtm,0.5,0.5,0.5,0.5,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u439.jhtm,0.5,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u440.jhtm,1.5,1.5,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u441.jhtm,1.5,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u442.jhtm,2.0,1.0,1.0,2.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u443.jhtm,1.0,1.0,1.5,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u444.jhtm,1.5,2.0,1.5,1.5,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u405.jhtm,0.0,0.0,0.0,0.0,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u406.jhtm,2.0,2.0,2.0,2.0,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u407.jhtm,1.5,2.0,2.0,2.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u408.jhtm,1.0,1.5,1.5,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u409.jhtm,1.5,1.5,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u410.jhtm,2.0,2.0,1.5,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u411.jhtm,0.5,1.0,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u412.jhtm,1.5,1.0,1.5,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u413.jhtm,1.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u414.jhtm,1.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u415.jhtm,1.0,1.0,1.0,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u416.jhtm,2.0,2.0,2.0,2.0,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u417.jhtm,1.5,2.0,1.5,2.0,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u418.jhtm,1.0,1.5,1.5,1.0,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u419.jhtm,0.5,1.0,0.5,0.0,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u421.jhtm,1.0,1.0,1.0,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u422.jhtm,2.0,2.0,1.5,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u423.jhtm,1.5,2.0,2.0,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u424.jhtm,1.0,1.0,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u385.jhtm,1.0,0.5,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u386.jhtm,1.5,1.5,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u387.jhtm,2.0,1.0,1.0,1.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u388.jhtm,1.0,1.5,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u389.jhtm,0.5,1.0,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u390.jhtm,1.5,1.5,1.0,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u391.jhtm,1.0,1.0,1.5,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u392.jhtm,1.5,1.5,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u393.jhtm,1.5,1.5,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u394.jhtm,1.5,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u395.jhtm,2.0,2.0,2.0,2.0,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u396.jhtm,1.5,1.0,1.0,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u397.jhtm,1.0,0.5,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u398.jhtm,1.5,2.0,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u399.jhtm,1.5,1.5,1.5,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u400.jhtm,1.5,2.0,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u401.jhtm,1.5,2.0,2.0,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u402.jhtm,1.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u404.jhtm,2.0,2.0,2.0,2.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u365.jhtm,1.0,1.0,0.5,1.0,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u366.jhtm,1.5,2.0,1.5,1.5,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u367.jhtm,1.0,1.0,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u368.jhtm,1.5,1.5,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u369.jhtm,1.0,2.0,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u370.jhtm,0.5,0.5,0.0,0.0,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u371.jhtm,0.5,0.5,0.0,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u372.jhtm,2.0,2.0,2.0,2.0,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u373.jhtm,1.5,2.0,2.0,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u374.jhtm,1.0,1.0,0.5,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u375.jhtm,1.0,1.0,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u376.jhtm,0.5,0.5,0.0,0.0,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u377.jhtm,1.5,0.5,0.5,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u378.jhtm,2.0,1.0,0.5,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u379.jhtm,2.0,2.0,2.0,2.0,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u380.jhtm,0.5,1.0,1.0,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u381.jhtm,1.5,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u382.jhtm,1.5,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u383.jhtm,2.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u384.jhtm,1.5,1.0,1.5,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u364.jhtm,1.5,1.5,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u363.jhtm,2.0,1.5,1.5,2.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u362.jhtm,1.5,2.0,1.5,2.0,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u361.jhtm,1.0,1.0,1.0,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u360.jhtm,2.0,2.0,1.5,1.5,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u359.jhtm,2.0,2.0,1.5,2.0,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u358.jhtm,1.5,1.0,1.0,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u357.jhtm,1.5,2.0,2.0,1.5,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u356.jhtm,1.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u355.jhtm,1.0,1.0,1.0,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u354.jhtm,1.0,1.0,1.0,1.0,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u353.jhtm,1.5,1.5,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u352.jhtm,2.0,1.5,1.5,2.0,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u351.jhtm,0.5,0.5,0.5,0.5,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u350.jhtm,1.5,1.5,1.5,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u349.jhtm,0.5,0.5,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u348.jhtm,1.0,1.5,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u347.jhtm,1.0,1.5,1.0,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u346.jhtm,1.0,1.5,1.0,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u345.jhtm,1.0,1.5,1.0,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u344.jhtm,1.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u343.jhtm,1.5,2.0,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u342.jhtm,1.5,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u341.jhtm,1.5,1.5,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u340.jhtm,1.5,1.5,1.0,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u339.jhtm,1.0,1.5,1.5,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u338.jhtm,1.0,1.0,1.0,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u337.jhtm,2.0,1.5,1.5,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u336.jhtm,0.5,1.5,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u335.jhtm,0.0,0.0,0.0,0.0,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u334.jhtm,1.5,1.5,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u333.jhtm,1.0,1.5,1.5,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u332.jhtm,1.0,1.5,1.5,1.5,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u331.jhtm,1.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u330.jhtm,0.5,1.0,0.5,0.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u329.jhtm,0.5,1.0,0.5,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u328.jhtm,1.5,2.0,2.0,2.0,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u327.jhtm,1.0,1.0,0.5,0.5,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u326.jhtm,2.0,1.5,1.5,2.0,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u325.jhtm,2.0,2.0,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u320.jhtm,1.5,0.5,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u321.jhtm,1.5,1.5,2.0,2.0,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u322.jhtm,1.5,1.0,1.5,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u323.jhtm,1.5,1.5,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u324.jhtm,1.0,1.0,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u315.jhtm,0.5,1.0,1.0,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u316.jhtm,0.5,0.5,0.5,0.0,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u317.jhtm,2.0,1.5,1.5,2.0,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u318.jhtm,0.5,1.0,1.0,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u319.jhtm,1.0,1.0,0.5,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u305.jhtm,1.0,1.0,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u306.jhtm,1.0,1.0,0.5,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u307.jhtm,1.0,1.0,1.0,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u308.jhtm,0.5,1.0,1.0,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u309.jhtm,1.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u310.jhtm,1.5,1.5,1.0,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u311.jhtm,1.5,0.5,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u312.jhtm,2.0,2.0,2.0,2.0,2.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u313.jhtm,1.0,1.0,1.0,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u314.jhtm,1.0,1.5,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u295.jhtm,1.5,1.5,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u296.jhtm,1.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u297.jhtm,1.5,1.0,1.0,1.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u298.jhtm,1.0,1.5,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u299.jhtm,1.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u300.jhtm,0.5,1.0,1.0,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u301.jhtm,0.5,0.5,0.5,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u302.jhtm,1.0,0.5,0.5,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u303.jhtm,1.0,1.5,1.0,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u304.jhtm,1.0,1.5,1.5,1.0,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u285.jhtm,1.5,1.5,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u286.jhtm,1.5,2.0,2.0,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u287.jhtm,1.5,1.5,1.0,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u288.jhtm,1.0,1.0,0.5,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u289.jhtm,1.0,1.5,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u290.jhtm,0.5,0.5,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u291.jhtm,1.0,1.5,1.5,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u292.jhtm,1.5,1.5,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u293.jhtm,1.5,0.0,0.5,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u294.jhtm,1.5,1.0,0.5,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u265.jhtm,1.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u266.jhtm,0.5,1.0,0.5,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u267.jhtm,1.5,2.0,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u270.jhtm,1.0,1.5,1.0,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u272.jhtm,1.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u273.jhtm,1.5,1.5,1.0,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u274.jhtm,0.5,1.0,1.0,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u281.jhtm,1.5,1.0,1.0,1.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u282.jhtm,1.0,1.0,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u278.jhtm,1.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u275.jhtm,1.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u268.jhtm,1.0,1.0,1.0,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u276.jhtm,1.0,1.0,1.0,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u284.jhtm,1.5,1.5,1.0,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u277.jhtm,0.5,0.5,0.5,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u271.jhtm,1.5,1.5,1.5,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u269.jhtm,1.5,1.0,1.0,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u283.jhtm,1.0,0.5,0.5,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u280.jhtm,0.5,1.0,0.5,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u279.jhtm,0.5,0.5,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u245.jhtm,1.5,1.5,1.5,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u248.jhtm,1.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u249.jhtm,1.5,1.5,1.5,1.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u250.jhtm,0.5,0.5,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u256.jhtm,1.0,1.0,1.0,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u247.jhtm,1.0,1.0,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u258.jhtm,1.0,1.0,1.5,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u259.jhtm,1.0,1.0,0.5,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u260.jhtm,1.0,1.0,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u261.jhtm,1.0,1.0,0.5,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u262.jhtm,1.0,1.5,0.5,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u263.jhtm,1.5,2.0,2.0,2.0,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u264.jhtm,1.0,0.5,1.0,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u246.jhtm,0.5,0.5,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u252.jhtm,1.0,1.0,0.5,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u251.jhtm,1.0,1.0,0.5,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u253.jhtm,1.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u254.jhtm,0.5,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u255.jhtm,1.0,1.0,1.0,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u257.jhtm,0.5,0.5,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u244.jhtm,0.5,0.5,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u243.jhtm,1.0,1.0,0.5,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u242.jhtm,1.0,1.5,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u241.jhtm,0.5,1.0,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u240.jhtm,1.0,1.0,1.0,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u239.jhtm,1.0,1.5,1.0,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u238.jhtm,0.5,1.0,0.5,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u237.jhtm,1.0,1.5,1.0,1.0,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u236.jhtm,1.0,1.5,1.0,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u235.jhtm,1.5,1.5,1.0,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u234.jhtm,1.0,0.5,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u232.jhtm,1.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u231.jhtm,1.0,1.5,1.0,0.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u230.jhtm,1.0,1.0,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u229.jhtm,0.5,1.0,1.0,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u228.jhtm,1.5,1.0,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u227.jhtm,1.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u225.jhtm,0.5,0.5,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u224.jhtm,1.5,2.0,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u204.jhtm,1.0,1.0,1.0,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u205.jhtm,1.5,1.0,1.0,1.0,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u206.jhtm,1.5,1.5,1.0,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u207.jhtm,1.0,1.0,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u208.jhtm,1.5,1.0,1.0,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u209.jhtm,1.5,1.5,1.0,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u210.jhtm,1.0,1.0,0.5,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u211.jhtm,1.5,1.5,1.5,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u212.jhtm,0.5,0.0,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u213.jhtm,1.5,2.0,2.0,1.5,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u214.jhtm,1.5,1.5,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u215.jhtm,1.0,1.0,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u216.jhtm,1.5,1.5,1.0,1.0,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u217.jhtm,1.0,0.5,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u218.jhtm,1.5,1.5,1.0,1.5,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u219.jhtm,1.0,1.0,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u220.jhtm,1.5,0.5,1.0,1.0,1.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u221.jhtm,1.5,1.5,1.5,1.0,1.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u222.jhtm,1.0,0.5,0.5,0.5,0.5
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u223.jhtm,1.0,1.0,0.5,0.5,0.0
http://educacao.uol.com.br/bancoderedacoes/redacao/ult4657u203.jhtm,0.5,1.0,1.0,0.5,0.5
